name,id,premium,alternate_url,created_at,department.name,employer.name,area.name,professional_roles.name,employment.name,experience.name,salary,salary.from,salary.to,salary.currency,salary.gross,schedule.name,snippet.requirement,snippet.responsibility,working_time_modes.name,working_time_intervals.name,type.name,description.vacancy
Data engineer,84373910,False,https://hh.ru/vacancy/84373910,2023-10-30T15:37:48+0300,Сбер. Data Science,СБЕР,Москва,Аналитик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,Не менее 1 года работы в качестве Data Engineer / Data Analyst / ETL Developer. Знание SQL на продвинутом уровне (аналитические функции...,"...по вопросам работы с данными. Предоставление экспертной поддержки внутренним потребителям (data analysts, <highlighttext>data</highlighttext> <highlighttext>scientists</highlighttext>) по вопросам, связанным с использованием данных.",,,Открытая,"Мы команда, которая создает инструмент для быстрого и удобного исследования большого объема данных бизнес-аналитиками. Мы ищем сильного data-инженера, который поможет решать сложные задачи построения ETL-процессов на нескольких технологических стеках. Наш внутренний клиент нуждается в данных для проверки и реализации свои идей по улучшению процесса кредитования. Если у тебя хорошие инженерные навыки и ты готов к интересной работе среди мотивированных профессионалов – мы ждем тебя. Обязанности  Анализ исходных данных в различных системах и форматах для решения бизнес-задач (оценка структуры, качества, полноты и применимости данных); Загрузка, очистка и трансформация больших объемов данных из различных источников (RDBMS, Hadoop, плоские файлы) в рабочую область (платформы GreenPlum, Hadoop); Проектирование и разработка аналитических витрин данных; Проектирование и разработка аналитических кубов; Мониторинг и оптимизация процессов загрузки, преобразования данных и сборки витрин; Контроль качества загружаемых данных, разработка автоматизированных инструментов для оценки качества данных; Разработка, поддержка и оптимизация инфраструктуры и внутренних сервисов для обработки больших объемов данных; Разработка инструментов для автоматизации рутинных задач, связанных с обработкой данных; Разработка и поддержка сопроводительной документации и спецификаций данных, развитие и поддержка базы знаний по вопросам работы с данными; Предоставление экспертной поддержки внутренним потребителям (data analysts, data scientists) по вопросам, связанным с использованием данных.  Требования  Не менее 1 года работы в качестве Data Engineer / Data Analyst / ETL Developer; Знание SQL на продвинутом уровне (аналитические функции, подзапросы, хранимые процедуры, оптимизация производительности); Опыт работы с большими объёмами данных с использованием систем Oracle, Teradata, MS SQL, GreenPlum; Знание основных понятий и концепций из области Data Warehouse. Желателен опыт разработки витрин данных; Опыт работы со стеком технологий Big Data (Hadoop, Spark, Hive/Impala) является большим преимуществом; Знание розничного банковского бизнеса является преимуществом; Опыт работы по Agile (SCRUM, Kanban, и т.д.) приветствуется.  Условия  Ипотека выгоднее для каждого сотрудника и льготные условия кредитования; Бесплатная подписка СберПрайм+; Скидки на продукты компаний-партнеров; ДМС с первого дня и льготное страхование для близких; Корпоративная пенсионная программа; Обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, Тренинги, митапы и возможность получить новую квалификацию. "
Middle Data Scientist/Senior,88956110,False,https://hh.ru/vacancy/88956110,2023-11-01T16:49:58+0300,,"Иннотех, Группа компаний",Москва,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Какие знания и навыки для нас важны: Техническое высшее образование. Опыт работы DS от 3-х лет и от 2...,Поиск по запросу на естественном языке. Автонаполнение заявок на вакансию. Прогноз выгорания и оттока сотрудников. Самостоятельное исследование и применение SOTA...,,,Открытая,"Вместе с нами ты будешь:  — Заниматься развитием проекта AI in Recruitment - решением задач для ассистента HR в найме и сопровождении жизненного цикла сотрудника. Рабочие задачи:  Задача матчинга - резюме и вакансии; Рекомендательные системы вакансий и резюме; Поиск по запросу на естественном языке; Автонаполнение заявок на вакансию; Прогноз выгорания и оттока сотрудников; Самостоятельное исследование и применение SOTA решений в статьях и на рынке.  Какие знания и навыки для нас важны:  Техническое высшее образование; Опыт работы DS от 3-х лет и от 2-х лет в разработке моделей NLP; Владение стандартным набором python-библиотек для ML; Опыт сбора и обработки текстовых данных (парсинг, работа с разными форматами файлов содержащими текст); Глубокие знания в NLP и опыт в построении NLP моделей (классификация/NER/matching/генерация/суммаризация); PyTorch, SQL, PySpark; HDFS, Hadoop, Jupyter, Docker; Умение говорить с бизнес-заказчиком на одном языке, переводить задачу с языка бизнеса в ML постановку; Способность самостоятельно рисерчить новые темы, читать статьи на английском и реализовывать их; Опыт визуализации данных и подготовки материалов для защиты результатов проекта. "
Data Scientist в команду ранжирования,89080077,False,https://hh.ru/vacancy/89080077,2023-11-17T06:44:06+0300,,DIGINETICA,Москва,"Программист, разработчик",Полная занятость,От 1 года до 3 лет,,190000.0,310000.0,RUR,False,Удаленная работа,"Что нужно уметь : Хорошо разбираться в векторных моделях и NLP (DSSM, LLM, FastText). Уметь писать готовый к production код (Python). ",разработать новую векторную модель товаров и интересов пользователя на основе 30+ млрд пользовательских событий и 60 млн товаров. - ,,,Открытая,"Недавно группа Тинькофф приобрела долю в нашей компании, и мы вступаем в новый этап совместной разработки с их AI командой. Ключевые задачи: - разработать новую векторную модель товаров и интересов пользователя на основе 30+ млрд пользовательских событий и 60 млн товаров - ускорить проверки гипотез в команде ранжирования - разработать инструменты для работы с датасетами и пайпланы создания фичей. AnyQuery — SaaS сервис AI поиска для eCommerce, обрабатывает миллиарды поисковых запросов на 450 интернет-магазинах (Самокат, Золотое Яблоков, ЦУМ, Эльдорадо, Петрович, Азбука Вкуса и тд) Вдобавок к AnyQuery, у нас есть два новых продукта AnyRecs — SaaS сервис персонализации и товарных рекомендаций, AnyCollections — SaaS сервис для автоматического создания посадочных страниц интернет-магазиновУ нас огромная экспертиза в машинном обучении, high load системах.В текущей команде около 90 человек, компания продолжает расти и ищет Data Scientist. Что надо делать:   Разрабатывать новые модели векторного поиска и вектров   Разработать алгоритмы товарных рекомендаций похожих товаров на векторных моделях   С командой аналитиков ускорить процесс создания дата сетов для обучения моделей и создания фичей   Что нужно уметь :   Хорошо разбираться в векторных моделях и NLP (DSSM, LLM, FastText)   Уметь писать готовый к production код (Python)   Иметь математический бекграунд (профильное техническое/математическое образование, хорошее понимание мат.статистики, линейной алгебры)   Опыт работы с текстовыми данными или задачами поиска будет серьезным плюсом   Java/Scala/Elasticsearch/C++ будет плюсом   Почему нужно идти к нам?  есть возможность работы с командой Тинькофф AI у нас классная команда с которой очень комфортно работать Полностью белую заработную плату, оформление по тк.  У нас крутая продуктовая культура и культура работы с данными. Мы смогли за 2 года обогнать лучших мировых игроков по функционалу, за счет плотной работы с клиентами, быстрых MVP и точных решений   #B2B #AI #SaaS Enterprise - мы занимаемся очень перспективным бизнесом. За ним и настоящее и будущее. AI — этого становится все больше, растущий рынок, вам это пригодится. А SaaS любят потому, что хороший ретеншн и рациональное принятие решения об использовании.   У нас очень крутая школа и репутация - выпускники нашей команды работают в самом топе - Ebay Europe, Constructor IO, Microsoft Europe, Semrush, Lamoda, Yandex, AliExpress, RichRelevance.   Корпоративные программы английского ""Skyeng""   Diginetica аккредитована для участия в программе IT ипотеки.  Мы также заботимся о твоем ментальном здоровье, предлагаем скидки на услуги сервиса ""Ясно"" "
Data Scientist ( Аналитик данных ),87543884,False,https://hh.ru/vacancy/87543884,2023-10-27T14:59:43+0300,,ФосАгро,Санкт-Петербург,"BI-аналитик, аналитик данных",Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Высшее математическое/техническое/экономическое образование. Опыта работы <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>’ом. Знания линейной алгебры, теории вероятности, статистики. Опыт работы с Python...",Коммуницировать с Заказчиками и Техническими специалистами. Переводить требования бизнеса в математическую постановку задачи. Участвовать в разработке витрин данных. ,,,Открытая,"Обязанности:  Коммуницировать с Заказчиками и Техническими специалистами Переводить требования бизнеса в математическую постановку задачи Участвовать в разработке витрин данных Проводить разведочный анализ данных Разрабатывать ML модели Планировать и запускать пилоты по АВ-тестированию моделей Анализировать и интерпретировать результаты работы моделей Готовить аналитические отчеты Проводить презентаций решений Выводить решение в продуктив  Требования:  Высшее математическое/техническое/экономическое образование Опыта работы Data Scientist’ом Знания линейной алгебры, теории вероятности, статистики Опыт работы с Python и основными библиотеками для анализа данных Понимание принципов работы алгоритмов машинного обучения и их применимости Опыт разработки и внедрения моделей машинного обучения в реальные бизнес-процессы компаний и расчет эффекта от их применения Умение структурировать результат и понятно для бизнеса изложить суть закономерностей в данных Быть мобильным для нечастых командировок  Условия:  Удалённый формат работы Официальное оформление по ТкРФ, белая ЗП (по договорённости) График работы 5/2 с 8:30 до 17:30 по Мск Премии за эффективную работу и достижение результатов. Различные программы обучения для прокачки профессиональных скиллов. ДМС программа "
Data Scienti​​​​​​​st (Маркетинговые и продуктовые алгоритмы),89485072,False,https://hh.ru/vacancy/89485072,2023-11-15T11:10:20+0300,,Samokat.tech,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Удаленная работа,Коммерческий опыт в области data science от 3-х лет. Опыт разработки и внедрения ML-сервисов в продакшн. ,"Проектировать и внедрять пайплайны по расчёту фичей и обучению моделей (Uplift, Retention, Promo, CLTV, Рекламный аукцион, Отток). Активно предлагать улучшения...",,,Открытая,"Мы ищем опытного data scientist в направление маркетинговых и продуктовых алгоритмов в клиентских сервисах Маркетплейса и Быстрой доставки. Основные задачи:   Проектировать и внедрять пайплайны по расчёту фичей и обучению моделей (Uplift, Retention, Promo, CLTV, Рекламный аукцион, Отток).   Активно предлагать улучшения для процесса разработки и деплоя моделей машинного обучения.   Участвовать в разработке сложных моделей машинного обучения.   Участвовать в декомпозиции бизнес-задач до уровня алгоритмов ML.   Требования:   Коммерческий опыт в области data science от 3-х лет.   Опыт разработки и внедрения ML-сервисов в продакшн.   Опыт работы с большими объемами данных.   Опыт работы с планировщиками задач (например, Apache Airflow) и SQL/NoSQL базами данных.   Дополнительно будет плюсом:   Понимание MLOps подходов и процессов.   Знание современных методов глубокого обучения (DL).   Опыт работы с e-commerce.   Технологический стек:   Python, jupyter, clickhouse, hadoop, airflow, pyspark, git, jira, confluence  "
Senior Data Scientist,81501211,False,https://hh.ru/vacancy/81501211,2023-10-19T01:48:43+0300,,Yakov & Partners,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Полный день,"A bachelor’s degree in computer science, engineering, statistics, mathematics or similar. — Proficiency in programming languages (Python, R). — ",,,,Открытая,"Yakov & Partners looking to hire a Senior Data Scientist.We are looking for professionals to join forces with our consultants working on projects across all industries of the economy.You will apply your skills to solve data-based problems and integrate the deliverables into business processes.What we expect from you:— A bachelor’s degree in computer science, engineering, statistics, mathematics or similar.— Proficiency in programming languages (Python, R).— Deep understanding of statistical methods used in data science.— Experience with big data and relational databases (SQL).— Ability to present analytical and technical information in a simple and clear way.— Good communication skills and focus on teamwork.— Readiness to work both remotely and in the office (Moscow). What we offer:— Unique experience at the intersection of technology and business in various industries.— Performance bonuses.— Fitness subsidies.— Lunch allowance.— Medical insurance covering a wide range of health clinics and services.— Reimbursement of taxi fares.— Massage, fresh fruits, meditation sessions, and workouts in the office.— Corporate tennis club, squash, wakesurfing, and other activities."
Team Lead Data Scientist,89540868,False,https://hh.ru/vacancy/89540868,2023-11-16T12:14:09+0300,,Samokat.tech,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Уверенный опыт работы в ML-направлении на позиции Senior/Lead, опыт управления командой DS. Опыт внедрения корпоративных моделей данных, развития...",Направления работы: Прогнозирование спроса для автозаказа товаров и управления нагрузкой на логистическую инфраструктуру. Промо-калькулятор для управления ценовыми промо-механиками...,,,Открытая,"Мы делаем ИТ для ритейла реального времени. Наши ИТ-продукты автоматизируют разное: закупки, логистику, работу дарксторов, сборку и доставку заказа до двери, управление промокампаниями и остальные этапы большого процесса. Используем интеллектуальные системы прогнозирования, а разные этапы выполнения заказа автоматизируем роботическими системами. Наши ключевые направления: Быстрая доставка, Маркетплейс, Логистика. Наша цель — сделать все необходимые ИТ-инструменты и инфраструктуру, чтобы все нужные товары могли попадать домой к людям мгновенно (насколько это возможно в физическом мире). Для эффективной работы сервисов мы активно используем модели машинного обучения, число которых измеряется десятками (ценообразование, прогноз спроса, рекомендации). Каждая из моделей вносит существенный вклад в развитие бизнеса, разрабатывает их команда, каждый участник которой влияет на продукт напрямую.  Наша команда активно растет и сейчас мы ищем руководителя DS команды в направление коммерческих продуктов Маркетплейса. Направления работы:  прогнозирование спроса для автозаказа товаров и управления нагрузкой на логистическую инфраструктуру; промо-калькулятор для управления ценовыми промо-механиками и программами лояльности; сервисы развития мерчантов - прогнозирование LTV и Retention, управление приоритетами заведения нового ассортимента, работа с данными конкурентов.  Чем предстоит заниматься  Создание и управление DS-командой (7-12 человек). Развитие команды, управление эффективностью и качеством ее работы. Взаимодействие с продуктовым офисом, участие в определении путей развития ML-сервисов для продуктовой команды. Разработка и внедрение алгоритмов машинного обучения для повышения эффективности бизнеса. Работа с ML метриками, их сопоставление с бизнес-метриками.   Главные требования   Уверенный опыт работы в ML-направлении на позиции Senior/Lead, опыт управления командой DS.   Опыт внедрения корпоративных моделей данных, развития инструментов и систем для работы с данными.   Развитые навыки коммуникации, способность быстро погружаться в специфику бизнеса.   Структурное мышление и умение излагать свои мысли.   Опыт работы в электронной коммерции будет плюсом.   Стек   разработка: Python, GitLab, Docker, Kubernetes, AirFlow;   данные: Hadoop, PostgreSQL, Kafka;   отчеты и мониторинги: Prometheus, Grafana;   задачи: Jira, Confluence   Мы предлагаемВсе классические условия с запасом Samokat.tech – аккредитованная IT-компания, поэтому: белая зарплата и ДМС, возможность работать удалённо или ходить в офис в Москве, Санкт-Петербурге или Твери. ИТ-сообщество Развиваем комьюнити по функциональным направлениям, проводим внутренние митапы. Участвуем во внешних конференциях – ходим послушать, рассказать о своём опыте и пообщаться. Делаем собственное внешнее мероприятие Samokat Tech Meetup. Помогаем нашим ребятам делиться опытом друг с другом и с внешним сообществом: готовим доклады, пишем статьи, публикуем опенсорс, дружим с экспертами и соседями по индустрии.Атмосфера Дни рождения команд, неформальные встречи, English-клуб и много другого — чтобы развиваться, отдыхать и жить чуть-чуть интереснее."
Middle/Senior Data Scientist (команда Поиска),88680978,False,https://hh.ru/vacancy/88680978,2023-10-26T12:47:37+0300,,СберМаркет,Москва,Дата-сайентист,Полная занятость,От 3 до 6 лет,,,,,,Полный день,Совокупный опыт работы в ML от 3-х лет. Предыдущий опыт работы в сфере Информационного поиска/RecSys/NLP/E-commerce...,"Улучшать одну или несколько компонент Поиска: ranking, suggester, spelling, matching, intent. Выдвигать гипотезы и проверять их на данных. ",,,Открытая,"СберМаркет — технологический онлайн-сервис, помогающий делать покупки не выходя из дома. СберМаркет был создан на основе стартапа Instamart, присоединившегося к экосистеме Сбера в сентябре 2019 года. Наша миссия: экономить время, энергию и деньги людей для чего-то более важного. СберМаркет это:   Один из лидеров рынка e-grocery в России;   Рост в 11 раз год к году;   Передовые технологии и собственная разработка;   Возможность задавать тренды в своей профессии и быть первопроходцем;   Классная команда и открытая корпоративная культура;   Быстрый рост и самостоятельное управление проектами;   Конкурентная зарплата и надежность.   Мы хотим, чтобы клиент мог заказать продукты и товары с доставкой через нашу платформу из своих любимых магазинов, поэтому сотрудничаем уже с более 60 федеральными и региональными ретейлерами. Среди наших партнеров крупнейшие торговые сети: METRO, ЛЕНТА, АШАН, О'КЕЙ, Твой Дом и многие другие. Мы работаем на одном из самых крупных и динамичных потребительских рынков. СберМаркет-это дух, скорость и независимость стартапа, а так же сила и мощь крупнейшей в России экосистемы Сбера. Удобный поиск - одна из ключевых частей пользовательского опыта, поэтому он выделен в отдельный домен. Для этого нам важно улучшать Поиск с помощью решений на основе машинного обучения. Что предстоит делать:  Улучшать одну или несколько компонент Поиска: ranking, suggester, spelling, matching, intent; Выдвигать гипотезы и проверять их на данных; Обучать модели и заниматься автоматизацией их обновления; Оценивать результат в оффлайне и на основе АБ-тестов.  Что ждем от тебя?  совокупный опыт работы в ML от 3-х лет предыдущий опыт работы в сфере Информационного поиска/RecSys/NLP/E-commerce на позиции уровня Middle и выше; знание классических алгоритмов ML; знание классических и современных алгоритмов NLP; уверенное владение Python и базовые знания SQL; опыт полного цикла внедрения моделей (сбор данных, обучение и оценка модели, проведение А/Б-тестов, выкатка модели в прод); самостоятельность, проактивность и умение декомпозировать при решении задач.  Наш стэк:  Пишем на Python и SQL; Данные храним в ClickHouse, S3; Прототипируем в Jupyter, успешные эксперименты переносим на Airflow + Kubernetes;  Что мы предлагаем?   Удаленный формат работы:   Гибкое время начала дня;   Белая заработная плата;   Сильная команда коллег с kaggle grand и просто мастерами, выпускниками ШАДа;   Предоставляем всё необходимое оборудование для работы;   Развитие и рост (внешнее и внутреннее менторство, семинары, курсы, тренинги, внутреннее обучение);   Поддержка участия в хакатонах - команда из опытных хакатонщиков, days off, сервера.  "
Lead Python Developer (ML),89592083,False,https://hh.ru/vacancy/89592083,2023-11-17T12:03:31+0300,,Samokat.tech,Москва,Руководитель группы разработки,Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Умение и желание руководить командой <highlighttext>ML</highlighttext>-<highlighttext>инженеров</highlighttext> (планирование, управление, приоритизиция задач, код ревью). Опыт backend-разработки на Python полного цикла...","Для эффективной работы сервисов мы активно используем модели машинного обучения, число которых измеряется десятками (ценообразование, прогноз спроса, рекомендации). ",,,Открытая,"Сейчас мы ищем Lead Python Developer (ML) для команды киентских сервисов в Маркетплейсе. Группа занимается маркетинговыми алгоритмами, рекомендательными системами для всего контента на сайте, ранжированием продуктового каталога, а также контентной оптимизацией — интеллектуальным управлением содержанием витрины. Для эффективной работы сервисов мы активно используем модели машинного обучения, число которых измеряется десятками (ценообразование, прогноз спроса, рекомендации). Каждая из моделей вносит существенный вклад в развитие бизнеса, при этом разрабатывает их небольшая команда, каждый участник которой влияет на продукт напрямую. Направления работы:Data Science команда разрабатывает сервисы, которые уже встроены в существующие бизнес-процессы. Мы ищем опытного Lead Developer'a, который сможет руководить командой по продуктовизации и поддержке DS продуктов клиентской вертикали, а также не боится погрузиться в сферу machine learning operations (mlops) для создания пайплайнов обработки данных. Команда собирает датасеты из существующих источников данных, запускает модели и доставляет их результат до конечного бизнес-заказчика. Чем предстоит заниматься:  Руководить командой ML-инженеров; Заниматься выбором архитектуры, стека технологий, БД для сервисов компании; Погружаться в написанный DS-инженерами код ML-моделей; Участвовать в процессе реализации и написании сервисов; Контролировать работоспособность и актуальность уже запущенных ML-моделей.  Требования:   умение и желание руководить командой ML-инженеров (планирование, управление, приоритизиция задач, код ревью);   опыт backend-разработки на Python полного цикла от 5 лет;   большой опыт работы с БД (индексы, миграция, архитектура, проектирование);   опыт выбора стека технологий и БД;   опыт работы с Docker, Airflow и Kubernetes;   иметь представление о клиент-серверной архитектуре, микросервисах и ETL пайплайнах.  "
Senior\Middle+ Data Scientist,88815311,False,https://hh.ru/vacancy/88815311,2023-10-30T10:58:48+0300,Сбер для экспертов,СБЕР,Москва,Аналитик,Полная занятость,От 3 до 6 лет,,,,,,Полный день,Опыт в части обработки и моделирования табличных данных - не менее 2 лет. Понимание и опыт практического применения алгоритмов машинного обучения...,"Ищем Senior\Middle+ <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> (Analyst) в команду SberCampaigning. Цель команды - формирование персональных предложений, исходя из профиля и выявленных на...",,,Открытая,"Ищем Senior\Middle+ Data Scientist (Analyst) в команду SberCampaigning. Цель команды - формирование персональных предложений, исходя из профиля и выявленных на истории предпочтений Клиента по предложению продуктов банка и Экосистемы СберБанка. Команда работает на бизнес цели и включает все компетенции для е2е вывода продукта. В команду ищем человека, который соединит в себе роль Data Science, Data Analytics и продуктового эксперта. Обязанности 1. Разработка моделей для решения задач с использованием методов машинного обучения, финансовой математики, эконометрических, статистических и др. методов 2. Исследования в области прикладных математических алгоритмов и методов, используемых в задачах машинного обучения, глубинного обучения, обучения с подкреплением, байесовских методов и др. перспективных прикладных направлений математики 3. Анализ данных и проверка гипотез при помощи инструментов программирования и анализа данных 4. Консультирование заказчика при постановке/ утверждении задачи 5. Поиск, обработка и тестирование новых данных в моделях 6. Подготовка прототипа для тестирования/ пилотирования/ внедрения 7. Консультирование на этапе реализации/ автоматизации моделей на этапе внедрения/ тиражирования при необходимости Требования  Опыт в части обработки и моделирования табличных данных - не менее 2 лет; Понимание и опыт практического применения алгоритмов машинного обучения: композиционные алгоритмы (случайный лес, градиентный бустинг и т.д.), линейные алгоритмы (линейная и логистическая регрессии и т.д.); Опыт программирования Python более 2 лет Знание pySpark Опыт работы с базами данных Hadoop\Spark Умение работать с бизнес-заказчиками Знание SQL Желателен опыт работы в Банках\Маркетинге  Условия  Профессиональное обучение, семинары, тренинги, конференции; Самые инновационные, амбициозные проекты и задачи; Годовые премии; ДМС, страхование, сниженные ставки по кредитованию, программы лояльности для сотрудников; Бесплатный фитнес-зал; Бесплатный подземный паркинг; Место работы - БЦ Президент Плаза (м. Кутузовская). "
Middle/Senior Python Developer,89562395,False,https://hh.ru/vacancy/89562395,2023-11-16T17:08:49+0300,,Samokat.tech,Москва,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Опыт реализации, масштабирования, поддержки, интеграции высокогонагруженных сервисов, внутри которых жили построенные <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext>’ами алгоритмы и ML-модели. ","Для эффективной работы сервисов мы активно используем модели машинного обучения, число которых измеряется десятками (ценообразование, прогноз спроса, рекомендации). ",,,Открытая,"Сейчас мы ищем Middle/Senior Python Developer в ML-направление Samokat.tech. Для эффективной работы сервисов мы активно используем модели машинного обучения, число которых измеряется десятками (ценообразование, прогноз спроса, рекомендации). Каждая из моделей вносит существенный вклад в развитие бизнеса, при этом разрабатывает их небольшая команда, каждый участник которой влияет на продукт напрямую. Направления работы Необходимо разобраться в существующем стеке ML-микросервисов (Docker, Celery, Airflow, Flask, Kafka, Hadoop, PySpark, PyTorch) и участвовать в интеграции правильных архитектурных и технологических решений, удовлетворяющих требованиям бизнеса по скорости разработки. Обязанности:   продуктивизация и поддержка моделей данных;   создание пайплайнов обработки данных: собирать датасеты из существующих источников   данных, запускать модели и доставлять их результат до конечного бизнес-заказчика;   добавление в пайплайн data quality мониторинга и увеличение производительности существующих моделей.   Требования:   опыт разработки на Python от 4-х лет;   опыт реализации, масштабирования, поддержки, интеграции высокогонагруженных сервисов, внутри которых жили построенные Data Scientist’ами алгоритмы и ML-модели;   знание концепций баз данных и программирования;   опыт code review;   структурное мышление и умение излагать свои мысли;   опыт работы в электронной коммерции будет плюсом.   Стек:   разработка: Python 3.10, GitLab, Docker, Kubernetes, AirFlow, S3, FastAPI, Polars   данные: Hadoop, PostgreSQL, Kafka;   отчеты и мониторинги: VictoriaMetrics, Grafana;   задачи: Jira, Confluence.  "
