name,id,premium,alternate_url,created_at,department.name,employer.name,area.name,professional_roles.name,employment.name,experience.name,salary,salary.from,salary.to,salary.currency,salary.gross,schedule.name,snippet.requirement,snippet.responsibility,working_time_modes.name,working_time_intervals.name,type.name,description.vacancy
Разработчик iOS,85844867,False,https://hh.ru/vacancy/85844867,2023-10-27T08:03:30+0300,,Тинькофф,Ярославль,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,Занимались <highlighttext>iOS</highlighttext>-разработкой больше 3 лет. Знаете Swift и Xсode. Умеете проектировать клиент-серверное взаимодействие. Создавали кастомные UI-компоненты. ,"Разрабатывать приложения, относящиеся к сферам банковского ПО и социальным сетям. Развивать и документировать библиотеки компонентов мобильных приложений. Эффективно решать нестандартные...",,,Открытая,"Мы создаем приложения для мобильных устройств. Над ними работает более 20 команд: core-команды базовых технологий, фича-команды, финансовые команды и другие. Мы пишем приложения с высокой степенью надежности и постоянно улучшаем производительность, чтобы миллионам клиентов было удобно. Мы ждем тех, кто вместе с нами будет улучшать работу приложений Тинькофф, создавать продукты без сбоев — легкие и удобные, которыми готовы пользоваться сами. Линейка наших продуктов объемная, но культура и процессы общие. Обязанности:  Разрабатывать приложения, относящиеся к сферам банковского ПО и социальным сетям Развивать и документировать библиотеки компонентов мобильных приложений Эффективно решать нестандартные задачи  Требования:  Занимались iOS-разработкой больше 3 лет Знаете Swift и Xсode Умеете проектировать клиент-серверное взаимодействие Создавали кастомные UI-компоненты Знаете ООП и структуры данных Знаете и понимаете инструменты GCD Знакомы с MVP и MVVM Понимаете CI/CD, опыт его настройки будет плюсом Опыт работы с fastlane тоже добавит вам очков  Мы предлагаем:  Работу удаленно  Платформу обучения и развития Тинькофф Апгрейд. Курсы, тренинги, вебинары и базы знаний. Поддержка менторов и наставников, помощь в поиске точек роста и карьерном развитии  Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким Компенсацию 50% затрат на спортивные занятия от стоимости абонемента Достойную зарплату — обсудим ее на собеседовании "
IOS разработчик Objective-C/Swift,88842924,False,https://hh.ru/vacancy/88842924,2023-10-30T16:43:31+0300,,SENSE group,Москва,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,400000.0,RUR,False,Удаленная работа,"Опыт коммерческой разработки мобильных приложений от 4-х лет. - Знание Swift и <highlighttext>iOS</highlighttext> SDK. - Опыт и проведения код-ревью, и...",Разработка и публикация приложения в AppStore. - Публичные выступления. - Осуществление технических решений. Задачи: - Работа над проектами с высоконагруженными системами и сложной...,,,Открытая,"Департамент разработки SENSE IT остро нуждается в высококвалифицированном IOS разработчике. Мы являемся аккредитованным IT-интегратором с сильнейшей командой подбора. В число наших клиентов входят крупнейшие российские компании из таких сфер, как Banking, E-Commerce, Fintech, Telecom, Retail, Pharma и пр. Нам важно:- Опыт коммерческой разработки мобильных приложений от 4-х лет.- Знание Swift и iOS SDK.- Опыт и проведения код-ревью, и прохождения код-ревью.- Умение брать в работу фичу, уточнять постановку задачи и доводить её до конца.- Способность самостоятельно разобраться в новой технологии и внедрить в проект.- Умение встраиваться в существующие процессы и предлагать способы улучшения (да-да, мы регулярно улучшаем процессы и слушаем мнение каждого в команде).- Умение писать чистый код и держать фокус на результате.- Опыт работы в продуктовой команде.- Навык написания Unit-тестов.- Знание системных фреймворков iOS и гайдлайнов Apple- Знание классических алгоритмов и структур данных- Навыки профилирования Будет плюсом:- Знание архитектуры.- Можете рассказать, как подняли с колен CI на проекте.- Разработка и публикация приложения в AppStore.- Публичные выступления.- Осуществление технических решений. Задачи:- Работа над проектами с высоконагруженными системами и сложной бизнес-логикой- Разработка и создание решений по требованию от заказчика- Поддержание и сопровождение разработанного функционала.- Проведение код-ревью- Написание unit-тестов- Участие в оценке трудозатрат, митингах и дейли Условия работы: Полностью удаленная работа, возможность посещать гибридом офис для работы с командойГрафик работы: полная занятость, 5/2Трудоустройство по ТК РФ в аккредитованную ИТ-компанию, возможность рассмотреть альтернативные варианты оформления при запросе сотрудникаДМС, компенсация обучения, корпоративные скидкиПредоставление техники"
Middle Unity Developer (разработчик игр на юнити),89007513,False,https://hh.ru/vacancy/89007513,2023-11-02T15:43:10+0300,,MOON-SOFT LTD.,Екатеринбург,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,1500.0,2100.0,EUR,True,Удаленная работа,...английский не ниже B1. Свои выпущенные проекты. Опыт разработки и сборки билдов на Android/<highlighttext>iOS</highlighttext>. Опыт с ECS-архитектурой.,"Разработка игр. Поддержка и оптимизация существующего кода. Интеграция сервисов, фреймворков, рекламных сетей и так далее. Создание утилит для оптимизации процессов...",,,Открытая,"Обязанности:  Разработка игр. Поддержка и оптимизация существующего кода. Интеграция сервисов, фреймворков, рекламных сетей и так далее. Создание утилит для оптимизации процессов для геймдизайнеров.  Требования:  Опыт разработки мобильных проектов в Unity от 3 лет. Опыт запуска новых или поддержки существующих мобильных проектов. Готовность разбираться в чужом коде. Прагматичный подход к задачам. Наличие загранпаспорта или паспорта гражданина не РФ. Свободное владение русским языком и английский не ниже B1.  Желательно:  Свои выпущенные проекты. Опыт разработки и сборки билдов на Android/iOS. Опыт с ECS-архитектурой.  Условия:  Удаленный формат работы. Гибкий график работы (стандарт 5/2 по 8 часов, но обсуждаемо). Высокая заработная плата (конкретно оговаривается по результатам собеседования). Оформление через официальный договор. 3 месяца испытательного срока (первый месяц в формате парт-тайм). "
Product manager Поиск,88458665,False,https://hh.ru/vacancy/88458665,2023-10-20T14:49:54+0300,,Spice Agency,Москва,Менеджер продукта,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Знаешь основы гибких методологий в разработке, методологии проведения пользовательских интервью, концепции lean startup и customer <highlighttext>development</highlighttext>. Знаешь модели и способы...","Управлять полным производственным циклом: постановка задач, контроль сроков, тестирование, релиз, анализ. Приоритизировать и реализовывать огромный бэклог крутых фичей и гипотез. ",,,Открытая,"У меня есть вакансия Product Manager/CJE в компанию, обеспечивающую полный цикл операций с недвижимостью. Доступен на всех популярных платформах (Web, iOS, Android), 450 сервисов, 2000 запросов в секунду. О проекте Команда Поиск - это проект B2C для пользователей приложения - реализует лучший search experience для пользователей по всем вертикалям недвижимости. Команда СРО, product manager, 4 фронтенд разработчика, 3 бекенд разработчика, 2 Android разработчика, 2 iOS разработчика, 2 аналитика и сейчас в поиске одного product manager/CJE. Работаем по методологии agile. Чем предстоит заниматься:  Управлять полным производственным циклом: постановка задач, контроль сроков, тестирование, релиз, анализ; Приоритизировать и реализовывать огромный бэклог крутых фичей и гипотез; Проверять и валидировать продуктовые гипотезы; Выявлять потребности и анализировать полученные результаты; Разрабатывать концепции новых фич для лучшего удовлетворения потребностей клиента; Анализировать сервисы и продуктовые решения конкурентов и зарубежных проектов.  Что ожидаем от тебя:  Имеешь опыт разработки продуктов на основе данных, качественных и количественных способов тестирования гипотез; Имеешь опыт анализа эффективности изменений и оценки их влияния на бизнес; Имеешь опыт А/В тестирования; Знаешь основы гибких методологий в разработке, методологии проведения пользовательских интервью, концепции lean startup и customer development; Знаешь модели и способы приоритизации продуктового бэклога, метрики продукта и их значение.  Будет плюсом:  Опыт тестирования web и мобильных приложений; Знаете SQL, Excel на продвинутом уровне.  Что готовы предложить:  Фиксированный оклад + годовой бонус (2-3 оклада в конце года); Компания входит в реестр ИТ компаний (сотрудники получают отсрочку от мобилизации); График работы: 5/2, с 09.00 до 18.00; Формат работы: гибридный с посещением офиса 2/3 раза в неделю при необходимости; Офис в Москве в 5 минутах от м. Кутузовская (офис класса А, Кутузовский проспект, 32к1); Оформление по ТК РФ, белая заработная плата, годовые бонусы; ДМС со стоматологией в первый месяц работы; Современная техника для работы; Фитнес-зал с сауной в здании офиса; Программы внутреннего и внешнего обучения за счет компании, участие в профильных конференциях; Льготная программа ипотеки для сотрудников.  Как проводим собеседования:  15-20 минут - общение с рекрутером; 90 минут - техническое интервью с Product Manager +бэкенд разработчиком, 30 минут - знакомство с CPO по видеосвязи; 1-2 дня - тестовое задание в удобное для Вас время; 1-2 дня - проверка СБ; Выход на оффер. "
Flutter разработчик middle+,88420943,False,https://hh.ru/vacancy/88420943,2023-10-19T22:52:42+0300,,ШВЕЦОВ,Новосибирск,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,150000.0,300000.0,RUR,True,Удаленная работа,"Опыт коммерческой разработки на Flutter (наличие завершенных проектов). Понимание архитектурных подходов, в частности Clean Architecture. Понимание того, как работает dart...","Участие в создании архитектуры приложения. Учет особенностей всех платформ (<highlighttext>IOS</highlighttext>, Android, MacOS, WinOS, Web и Linux). Проектировать новые клиентские API...",,,Открытая,"Наш продукт- экосистема для компаний, включающая в себя таск трекер, мессенджер, видеоконференции, календарь мероприятий, ЭДО и тп. Задачи:  Разработка ERP системы для корпораций. Платформы: веб, десктоп и мобилки; Участие в создании архитектуры приложения; Учет особенностей всех платформ (IOS, Android, MacOS, WinOS, Web и Linux); Проектировать новые клиентские API совместно с командой бэкенда.  Что ждем от тебя:  Опыт коммерческой разработки на Flutter (наличие завершенных проектов); Понимание архитектурных подходов, в частности Clean Architecture; Понимание того, как работает dart и flutter изнутри; Обязательно знание bloc; Понимание DI; Умение работать в команде; Добросовестность; Здравый смысл.  Плюсом будет:  Знание dart 3, опыт работы с web/desktop на flutter; Умение писать тесты (Unit, UI).  От нас:  Удалённая работа, возможность работать из любой точки мира; Стандартная итерационная разработка спринтами;  Оформление: ИП, ГПХ, самозанятость.   У нас оптимально быстрый процесс собеседований: техническое интервью (~1 час) + оффер."
Старший разработчик iOS,88529991,False,https://hh.ru/vacancy/88529991,2023-10-23T13:50:47+0300,,Тинькофф,Краснодар,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,Занимались <highlighttext>iOS</highlighttext>-разработкой больше 3 лет. Знаете Swift и Xсode. Умеете проектировать клиент-серверное взаимодействие. Создавали кастомные UI-компоненты. ,Разрабатывать и поддерживать функционал продукта. Вместе с командой развивать архитектуру проекта. Автоматизировать разработку и тестирование. Проводить Code Review.,,,Открытая,"Мы создаем приложения для мобильных устройств. Над ними работает более 20 команд: core-команды базовых технологий, фича-команды, финансовые команды и другие. Мы пишем приложения с высокой степенью надежности и постоянно улучшаем производительность, чтобы миллионам клиентов было удобно. Мы ждем тех, кто вместе с нами будет улучшать работу приложений Тинькофф, создавать продукты без сбоев — легкие и удобные, которыми готовы пользоваться сами. Линейка наших продуктов объемная, но культура и процессы общие. Обязанности:  Разрабатывать и поддерживать функционал продукта Вместе с командой развивать архитектуру проекта Автоматизировать разработку и тестирование Проводить Code Review  Требования:  Занимались iOS-разработкой больше 3 лет Знаете Swift и Xсode Умеете проектировать клиент-серверное взаимодействие Создавали кастомные UI-компоненты Знаете ООП и структуры данных Знаете и понимаете инструменты GCD Знакомы с MVP и MVVM Понимаете CI/CD, опыт его настройки будет плюсом Опыт работы с fastlane тоже добавит вам очков  Мы предлагаем:  Возможность работы в аккредитованной ИТ-компании Работу в офисе. График работы — гибридный Профессиональное развитие. Вы получите доступ к библиотеке с технической литературой, тренингами и мастер-классами для сотрудников Заботу о здоровье. Оформим полис ДМС со стоматологией и страховку от несчастных случаев. Предложим льготное страхование вашим близким Компенсацию такси и 50% затрат на спорт от стоимости абонемента Компенсацию обедов. А если захотите перекусить, в офисе есть кухня с чаем, кофе и фруктами Достойную зарплату — обсудим ее на собеседовании "
Разработчик мобильных приложений IOS (Middle/Senior IOS Developer),83695180,False,https://hh.ru/vacancy/83695180,2023-10-27T14:17:51+0300,,ЕВАППС,Тула,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,Имеешь опыт разработки коммерческих проектов на языке Swift под платформу <highlighttext>iOS</highlighttext>. Разбираешься в особенностях платформы. Знаешь шаблоны проектирования и принципы...,"Проектирование, оценка и разработка различных бизнес-ориентированных мобильных приложений под платформу <highlighttext>iOS</highlighttext> на языке Swift.",,,Открытая,"Мы – IT-Компания «EvApps», успешно разрабатываем и внедряем программное обеспечение любого уровня сложности: информационные системы для бизнеса и госструктур, облачные сервисы, корпоративные порталы, личные кабинеты и мобильные приложения. Сотрудничаем с российскими и зарубежными заказчиками, предлагаем индивидуальные концепции и IT-решения для каждого клиента. С 2019 года работаем в формате аутстаффинга, помогая клиентам снизить финансовые и временные издержки на IT-проектах. В 2022 году мы получили золото Tagline Awards за лучший аутстафф-проект, с 2023 года лучшие в номинациях Рейтинг Рунета (1 место среди digital-агентств и веб-студий Тулы; 9 место в рейтинге аутстаффинга по России). В связи с увеличением портфеля проектов и расширением штата Компании мы приглашаем в свою команду IOS-разработчика (middle or senior). Какие задачи предстоят:  Проектирование, оценка и разработка различных бизнес-ориентированных мобильных приложений под платформу iOS на языке Swift.  Что для нас важно:  Имеешь опыт разработки коммерческих проектов на языке Swift под платформу iOS. Разбираешься в особенностях платформы. Знаешь шаблоны проектирования и принципы SOLID. Понимаешь архитектуры SOA, MVVM, MVP, VIPER и другие.  Что мы предлагаем:  Стабильность и одновременно возможности для развития: работу в аккредитованной IT-Компании с устойчивой репутацией и успешным опытом присутствия на рынке более 9 лет. Официальное трудоустройство и социальный пакет в соответствии с ТК РФ. Заработная плата, соответствующая опыту и ожиданиям. График работы 5/2 с гибким началом рабочего дня (с 9 или 10 часов по Мск) и перерывом на обед. Комфортабельный офис в центре города с транспортной доступностью, либо удаленный формат работы для сотрудников из других городов. Интересные корпоративные мероприятия. Компенсация 50% занятий английским языком и посещения бассейна, софинансирование обучающих курсов.    Если Вы готовы решать сложные и масштабные задачи в команде профессионалов — мы ждем Ваше резюме!"
QA автотестировщик (iOS),88954255,False,https://hh.ru/vacancy/88954255,2023-11-01T16:24:31+0300,,IBS,Москва,Тестировщик,Полная занятость,От 1 года до 3 лет,,,,,,Полный день,"Владение языком <highlighttext>iOS</highlighttext>, Swift. Владение программой Xcode. Владение программой XCTest. Базовые знания Linux, навыки работы в командной строке. ",Создание и поддержка инструментов для автоматизации тестирования <highlighttext>ios</highlighttext>-приложений. Развитии и поддержке автотестовой инфраструктуры. Определение и реализация стратегии автоматизации тестирования. ,,,Открытая,"Мы - команда инженеров занимающихся вопросами автоматизации тестирования в российской социальной сети. Основная миссия нашей команды - обеспечить тестировщиков и разработчиков удобными инструментами и производительной инфраструктурой для запуска автоматизированных тестов на всех платформах (Web, API, Android, iOS).Мы ищем в команду QA на платформу iOS для усовершенствования наших сервисов, используемых разработчиками и тестировщиками для запуска и последующего анализа авто-тестов.Обязанности:  Создание и поддержка инструментов для автоматизации тестирования ios-приложений Развитии и поддержке автотестовой инфраструктуры Определение и реализация стратегии автоматизации тестирования Настройка и поддержка инфраструктуры для запуска тестов (Emcee, Teamcity, Mac OS сервера) Доработка и оптимизация фреймворка для написания автотестов (XCUI фреймворк) Написание и поддержка авто-тестов Взаимодействие с тестировщиками и разработчиками по вопросам автоматизации тестирования  Требования:  Владение языком iOS, Swift Владение программой Xcode Владение программой XCTest Базовые знания Linux, навыки работы в командной строке Опыт работы с JIRA, Confluence  Условия:  Конкурентную белую ЗП ДМС со стоматологией для сотрудника и его семьи Индивидуальный план развития по итогам регулярных аттестаций, широкие возможности для обучения: собственный учебный центр, скидки на курсы в различных школах, разговорные клубы английского языка Гибкие возможности смены проекта Мы являемся аккредитованной ИТ-компанией. "
QA Automation Engineer,88339472,False,https://hh.ru/vacancy/88339472,2023-10-18T12:41:25+0300,,АЙС,Москва,Тестировщик,Полная занятость,От 1 года до 3 лет,,,,,,Гибкий график,Опыт написания автотестов под <highlighttext>iOS</highlighttext> или Android. Знание одного из языков программирования: Swift или Kotlin. Навыки работы c системами контроля...,Написание автотестов для платформ <highlighttext>iOS</highlighttext> или Android. Поддержка автоматизированных тестов. Запуск и анализ результатов автотестов. Документирование результатов тестирования. ,,,Открытая,"Кто мы? Кто мы? App in the Air – персональный ассистент для путешественников. Если вы о нас не слышали, то только потому что мы завоевывали другие регионы. Теперь активничаем по всему миру. За 9 лет мы получили несколько важных наград (App of the Year - Apple, Best Travel App - Samsung 2019, Google Best Developers и др.), а iOS версия предустановлена на демонстрационных айфонах и айпадах во всех магазинах мира (будете пробегать мимо Restore, потыкайтесь) В 2020 запустили букинг авиабилетов и отелей. Большинство пользователей из US, но география стремительно расширяется. Планы у нас амбициозные, сотрудники профессиональные, условия классные. Но требований тоже достаточно, о них ниже. Наши ожидания:  Опыт написания автотестов под iOS или Android; Знание одного из языков программирования: Swift или Kotlin; Навыки работы c системами контроля версий (git или иное); Понимание особенностей тестирования мобильных приложений.  Чем предстоит заниматься:  Написание автотестов для платформ iOS или Android; Поддержка автоматизированных тестов; Запуск и анализ результатов автотестов; Документирование результатов тестирования; Настройка и поддержка тестового окружения  От нас:  Гибкий график, full-time удаленка; Свой офис метро Новокузнецкая; Кэшбэк на путешествия, забронированные через App in the Air; Устройство по ТК РФ; Менторство от опытных наставников; Прозрачная система развития и возможность карьерного роста; Классная команда: мы помогаем друг другу расти, проводим лекции и воркшопы, учимся и учим; Экспертиза: можно получить уникальные знания о тревел-индустрии. "
Переводчик английского и немецкого языков / младший ASO-специалист,79237267,False,https://hh.ru/vacancy/79237267,2023-11-03T14:42:55+0300,,Surf IT,Новосибирск,Переводчик,Полная занятость,Нет опыта,,40000.0,120000.0,RUR,False,Полный день,Необходимые опыт и знания: Обязательно знание английского и немецкого языков на уровне B2 и выше. Желание обучаться новому. ,Работа с ASO-оптимизацией на английском и немецком языках: Подбор ключевых слов и запросов для поискового продвижения продуктов на маркетах...,,,Открытая,"SurfIT - это компания, занимающаяся разработкой цифровых продуктов для широкого круга пользователей по всему миру. Мы создаем мобильные и десктоп приложения в различных тематиках и категориях (Утилиты, Развлечение, Образование, Игры и др), а также для целого ряда платформ (iOS, Android, PC, macOS и Amazon).  Наша компания приглашает на работу талантливых и инициативных сотрудников, которые готовы внести свой вклад в развитие технологий, которые делают жизнь пользователей проще и интереснее. Наш офис находится в Новосибирском Академгородке - центре интеллектуальной жизни столицы Сибири. В стенах нашего уютного и современного офиса трудится более 100 специалистов из различных сфер - разработчики, дизайнеры, маркетологи, переводчики и тд. Каждый сотрудник нашей компании оснащён всем необходимым для продуктивной и комфортной работы - от удобного рабочего места до бесплатных обедов в ближайших столовых.  Главная ценность нашей компании - это постоянное развитие не только компании в целом, но и персональный рост каждого ее сотрудника, профессионала своей области. Обучение, система мотивации, персональные задачи роста, использование самых современных технологий разработки и повышение навыков наших специалистов помогают нам достижении этой цели.Если Вы обладаете хотя бы минимальными знаниями ASO - отлично, если нет - не страшно, всему обучим с нуля. Идеальная вакансия для старта карьеры в ИТ. Какие задачи предстоит решать: Работа с ASO-оптимизацией на английском и немецком языках:  подбор ключевых слов и запросов для поискового продвижения продуктов на маркетах приложений; перевод и оптимизация названий, интерфейсов и прочих текстовых материалов; анализ конкурентов с использованием ASO-инструментов.  Поддержка разработки продуктов и их размещение на рабочие маркеты:  участие в командной работе по созданию новых приложений, генерация идей и подбор контента; сопровождение продуктов на разных этапах - вычитка и валидация текстов; публикация готовых продуктов и их апдейтов на рабочие маркеты.  Необходимые опыт и знания:   обязательно знание английского и немецкого языков на уровне B2 и выше;   желание обучаться новому;    грамотное написание текстов на всех рабочих языках;  Будет плюсом опыт работы с иностранными языками или в IT-сфере. Мы предоставляем:  1. Трудоустройство в аккредитованной IT-компании;2. Выплату зарплаты 2 раза в месяц (основная часть и аванс). Компания берет на себя оплату всех налогов и страховых взносов;3. Персональные задачи на рост. Возможность ежеквартального повышения оклада и премиальной части по результатам выполненной работы;4. Возможность участвовать в работе над приложениями, неоднократно попадавшими в Топ-100 своих категорий на маркетах AppStore, Google Play и Microsoft Store в разных странах, а также стать частью команды по разработке новых приложений;5. Корпоративную программу оплачиваемого питания LunchGo (работает в ближайших к офису кафе и столовых);6. Современный и комфортабельный open-space офис, включающий рабочее пространство, а также зону отдыха и переговорные комнаты;7. Топовое рабочее место, оборудованное техникой Apple последнего поколения и двумя мониторами в разрешении 4K;8. Уровень заработной платы на испытательный срок определяется по результатам собеседования и выполнения тестового задания. К сожалению, мы не рассматриваем сотрудников на удаленную работу.  "
Менеджер по продукту (Middle) на курс «iOS-разработчик» в Яндекс Практикум,88637336,False,https://hh.ru/vacancy/88637336,2023-10-25T13:36:54+0300,Яндекс,Яндекс,Санкт-Петербург,Менеджер продукта,Полная занятость,От 1 года до 3 лет,,,,,,Удаленная работа,Знакомы с продуктовой спецификой доменной области программирования и/или <highlighttext>iOS</highlighttext>-разработки и погружены в контекст edtech-индустрии. Владеете базовыми продуктовыми...,"Взять на себя управление текущим продуктом и добиться роста его ключевых метрик (Bookings, Revenue, finCR, Completion Rate, конверсия подписка — оплата...",,,Открытая,
IOS разработчик (middle/senior),87585378,False,https://hh.ru/vacancy/87585378,2023-10-30T10:53:44+0300,,Группа компаний Астра,Москва,"Программист, разработчик",Полная занятость,От 3 до 6 лет,,,,,,Полный день,"Отличное знание Swift, UIKit, AutoLayout. Знание особенностей построения многопоточных приложений. Хорошие алгоритмические знания и навыки. Знание принципов и практик ООП...","Разработка корпоративного “суперприложения” (superapp) – защищенного мобильного клиента для работы с корпоративной почтой, календарями, контактами, “корпоративный dropbox”, встроенные чат-боты и...",,,Открытая,"Мы - команда разработчиков ПО WorksPad, входящего в продуктовую линейку группы компаний «Астра» — крупного российского вендора. Сейчас мы развиваем новое поколение корпоративного SuperApp. Это крутой «коробочный» продукт, который объединяет в одном интегрированном безопасном мобильном приложении ключевые функции для сотрудников крупных корпораций: почту, календари, контакты, доступ к внутренним ресурсам с документами, хранилищам файлов, порталам и приложениям, чат-ботам и микроприложениям. Решение подходит для любых платформ, технологических стеков и инфраструктур.Мы ищем в команду человека, которому нравится профессионально расти, разбираться с очень сложными и разными инфраструктурами, задачами и технологиями. Обязанности:  Разработка корпоративного “суперприложения” (superapp) – защищенного мобильного клиента для работы с корпоративной почтой, календарями, контактами, “корпоративный dropbox”, встроенные чат-боты и другие интегрированные функции  Участие в формировании требований, баг-трекинг с ведением в системах управления разработкой   Работа над задачами из разных областей с учетом тенденций в отрасли   Требования:  Обязательные:   Отличное знание Swift, UIKit, AutoLayout   Знание особенностей построения многопоточных приложений   Хорошие алгоритмические знания и навыки   Знание принципов и практик ООП, MVVM-C, приверженность SOLID   Опыт работы с ReactiveCocoa (or RxSwift)   Опыт работы с SQLite, XML, JSON   Знание принципов и опыт построения клиент-серверного приложения   Опыт верстки комплексного нативного UI     Будет большим плюсом, если имели опыт с:   Компонентами WebView, JS, HTML, CSS   Разработкой пользовательских компонент UI (custom view)   Работой в модели CI (Continuous Integration)   Использованием Fastlane, Jenkins   Знания и опыт использования библиотек шифрования и электронной подписи (AES, ГОСТ)   Командной работы в гибких процессах разработки с использованием специализированных систем (Git, pull requests, Redmine/Jira и т.п.)   Условия:   Уверенность в будущем. Мы чтим ТК РФ: у нас стабильный и прозрачный ""белый"" доход, и полноценный соцпакет   Можно работать где угодно: дома, в офисе или в гибридном режиме.   График в твоем ритме. Мы здесь ради результата, а не процесса. Начинай свой рабочий день, когда тебе удобно, просто договорись с руководителем. У нас не принято стоять с секундомером на проходной, а вот пунктуальность на общих встречах мы ценим, так как бережно относимся к времени коллег  Забота о здоровье. Оформим полис ДМС со стоматологией. "
